"product_review","word","n","sentiment"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","entertainment",6,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","entertainment",6,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","entertainment",6,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","entertainment",6,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","entertainment",6,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","excellent",6,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","excellent",6,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","excellent",6,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","glad",6,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","glad",6,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","glad",6,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","gray",6,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","gray",6,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","gross",6,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","gross",6,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","improve",6,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","improve",6,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","improve",6,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","improve",6,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","major",6,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","mouth",6,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","paddle",6,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","paddle",6,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","pig",6,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","pig",6,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","soothing",6,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","soothing",6,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","soothing",6,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","spent",6,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","torture",6,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","torture",6,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","torture",6,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","torture",6,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","torture",6,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","torture",6,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","trash",6,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","trash",6,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","trash",6,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","worried",6,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","worried",6,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","accidentally",6,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","break",6,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","brilliant",6,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","brilliant",6,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","brilliant",6,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","brilliant",6,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","broke",6,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","broke",6,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","broke",6,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","clumsy",6,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","clumsy",6,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","delicious",6,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","delicious",6,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","dirty",6,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","dirty",6,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","fairly",6,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","fairly",6,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","fall",6,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","fall",6,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","guess",6,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","mother",6,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","mother",6,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","mother",6,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","mother",6,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","mother",6,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","mother",6,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","neatly",6,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","pressure",6,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","smashed",6,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","solution",6,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","surprisingly",6,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","surprisingly",6,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","trust",6,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","zip",6,"negative"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","attention",5,"positive"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","beware",5,"anticipation"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","beware",5,"fear"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","beware",5,"negative"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","cool",5,"positive"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","fairly",5,"positive"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","fairly",5,"trust"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","fell",5,"negative"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","fell",5,"sadness"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","fire",5,"fear"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","label",5,"trust"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","lower",5,"negative"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","lower",5,"sadness"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","mess",5,"disgust"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","mess",5,"negative"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","mistake",5,"negative"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","mistake",5,"sadness"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","negative",5,"negative"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","negative",5,"sadness"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","planning",5,"anticipation"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","planning",5,"positive"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","planning",5,"trust"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","prime",5,"positive"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","star",5,"anticipation"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","star",5,"joy"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","star",5,"positive"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","star",5,"trust"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","watch",5,"anticipation"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","watch",5,"fear"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","afraid",5,"fear"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","afraid",5,"negative"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","bonus",5,"anticipation"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","bonus",5,"joy"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","bonus",5,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","bonus",5,"surprise"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","clever",5,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","complicated",5,"negative"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","compress",5,"anger"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","dinner",5,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","excited",5,"anticipation"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","excited",5,"joy"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","excited",5,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","excited",5,"surprise"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","excited",5,"trust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","fancy",5,"anticipation"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","fancy",5,"joy"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","fancy",5,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","greasy",5,"disgust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","happen",5,"anticipation"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","hate",5,"anger"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","hate",5,"disgust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","hate",5,"fear"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","hate",5,"negative"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","hate",5,"sadness"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","horrible",5,"anger"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","horrible",5,"disgust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","horrible",5,"fear"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","horrible",5,"negative"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","including",5,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","learn",5,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","lover",5,"anticipation"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","lover",5,"joy"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","lover",5,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","lover",5,"trust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","lower",5,"negative"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","lower",5,"sadness"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","manual",5,"trust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","noted",5,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","pop",5,"negative"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","pop",5,"surprise"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","prevent",5,"fear"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","pry",5,"anger"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","pry",5,"anticipation"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","pry",5,"negative"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","pry",5,"trust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","rack",5,"negative"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","rack",5,"sadness"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","reading",5,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","sense",5,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","stainless",5,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","tasty",5,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","weight",5,"anticipation"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","weight",5,"disgust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","weight",5,"fear"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","weight",5,"joy"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","weight",5,"negative"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","weight",5,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","weight",5,"sadness"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","weight",5,"surprise"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","weight",5,"trust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","wrong",5,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","annoying",5,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","annoying",5,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","authentic",5,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","authentic",5,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","authentic",5,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","badly",5,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","badly",5,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","bath",5,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","broken",5,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","broken",5,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","broken",5,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","broken",5,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","cold",5,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","coming",5,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","complain",5,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","complain",5,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","complain",5,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","cover",5,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","create",5,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","create",5,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","dark",5,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","defective",5,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","defective",5,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","fair",5,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","forget",5,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","giggle",5,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","giggle",5,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","helpful",5,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","helpful",5,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","helpful",5,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hope",5,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hope",5,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hope",5,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hope",5,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hope",5,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","improved",5,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","magical",5,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","magical",5,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","magical",5,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","magical",5,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","pimple",5,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","pimple",5,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","plan",5,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","removal",5,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","ridiculous",5,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","ridiculous",5,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","ridiculous",5,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","skeptical",5,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","struggle",5,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","struggle",5,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","struggle",5,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","struggle",5,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","trip",5,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","warned",5,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","warned",5,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","warned",5,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","actual",5,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","avoid",5,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","avoid",5,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","chance",5,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","continue",5,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","continue",5,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","continue",5,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","dangerous",5,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","dangerous",5,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","disappointing",5,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","disappointing",5,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","efficient",5,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","efficient",5,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","efficient",5,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","emergency",5,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","emergency",5,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","emergency",5,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","emergency",5,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","grate",5,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","hate",5,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","hate",5,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","hate",5,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","hate",5,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","hate",5,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","joke",5,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","learning",5,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","preparation",5,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","reading",5,"positive"
